,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,DAI-USD,DAI-USD,DAI-USD,DAI-USD,DAI-USD,DAI-USD,BCH-USD,BCH-USD,BCH-USD,BCH-USD,BCH-USD,BCH-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LEO-USD,LEO-USD,LEO-USD,LEO-USD,LEO-USD,LEO-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ATOM-USD,ATOM-USD,ATOM-USD,ATOM-USD,ATOM-USD,ATOM-USD,FTT-USD,FTT-USD,FTT-USD,FTT-USD,FTT-USD,FTT-USD,BUSD-USD,BUSD-USD,BUSD-USD,BUSD-USD,BUSD-USD,BUSD-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,CRO-USD,CRO-USD,CRO-USD,CRO-USD,CRO-USD,CRO-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD,ETC-USD,ETC-USD,ETC-USD,ETC-USD,ETC-USD,ETC-USD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,124.15943145751953,140.2431640625,121.72706604003906,136.94839477539062,136.94839477539062,2981627650,1.0008970499038696,1.00205397605896,1.0002690553665161,1.0017249584197998,1.0017249584197998,271553255,529.597412109375,578.0996704101562,514.3463134765625,577.6043090820312,577.6043090820312,7486531853,0.05702599883079529,0.05745700001716614,0.05213499814271927,0.05532199889421463,0.05532199889421463,3474527931,184.38714599609375,199.4168701171875,178.12335205078125,197.23170471191406,197.23170471191406,10839370443,27.857929229736328,31.38100242614746,26.82828140258789,30.64073944091797,30.64073944091797,4140041014,1.384829044342041,1.386201024055481,1.3817570209503174,1.3837950229644775,1.3837950229644775,19335507,0.5246269702911377,0.6126300096511841,0.5182650089263916,0.6085919737815857,0.6085919737815857,13950086407,0.06965000182390213,0.07260999828577042,0.061445001512765884,0.07006900012493134,0.07006900012493134,4190843784,0.9270949959754944,0.9450560212135315,0.8711230158805847,0.925586998462677,0.925586998462677,8035829513,17.71987533569336,22.022432327270508,17.3397216796875,21.19640350341797,21.19640350341797,2510219997,20.844560623168945,21.388452529907227,20.1370849609375,21.21460723876953,21.21460723876953,36117649,0.9998999834060669,1.000599980354309,0.9997000098228455,0.9998999834060669,0.9998999834060669,3551072361,47877.03515625,48745.734375,46424.9765625,47504.8515625,47504.8515625,76555041196,0.08013500273227692,0.08775600045919418,0.07966099679470062,0.08709999918937683,0.08709999918937683,237566649,1783.4891357421875,1861.35693359375,1744.1689453125,1843.5325927734375,1843.5325927734375,37905036865,47718.4765625,48606.109375,46715.03125,47508.2421875,47508.2421875,221820347,11.666695594787598,12.221802711486816,11.148125648498535,12.028255462646484,12.028255462646484,1912353387
2021-02-13,136.92799377441406,138.4705352783203,125.72859954833984,133.4526824951172,133.4526824951172,2116751635,1.0016449689865112,1.0031249523162842,1.0009360313415527,1.0011789798736572,1.0011789798736572,251928654,577.552978515625,664.9744873046875,546.2411499023438,663.6793823242188,663.6793823242188,10843656790,0.055316001176834106,0.060718998312950134,0.051902998238801956,0.05961599946022034,0.05961599946022034,3469891543,197.2343292236328,228.38446044921875,192.91964721679688,226.22760009765625,226.22760009765625,16565513036,30.647441864013672,34.53685760498047,29.293598175048828,34.10197830200195,34.10197830200195,5124433887,1.3837709426879883,1.3925540447235107,1.383147954940796,1.392477035522461,1.392477035522461,20128807,0.6081050038337708,0.6370350122451782,0.549917995929718,0.6289960145950317,0.6289960145950317,14161115005,0.0700249969959259,0.07164599746465683,0.0661349967122078,0.06644999980926514,0.06644999980926514,2618049766,0.9254209995269775,0.9499499797821045,0.8330029845237732,0.905718982219696,0.905718982219696,7532474270,21.15325355529785,22.00370216369629,19.3684024810791,20.249652862548828,20.249652862548828,1645993970,21.20206642150879,21.32359504699707,19.564327239990234,20.69661521911621,20.69661521911621,46254194,1.0002000331878662,1.0003000497817993,0.9997000098228455,1.0002000331878662,1.0002000331878662,3124376456,47491.203125,48047.74609375,46392.28125,47105.515625,47105.515625,70250456155,0.08709099888801575,0.09332899749279022,0.0851529985666275,0.0915369987487793,0.0915369987487793,174272796,1843.98681640625,1871.603515625,1770.612060546875,1814.10986328125,1814.10986328125,35359490535,47474.890625,47973.99609375,46355.72265625,47123.26953125,47123.26953125,157231046,12.022011756896973,17.75103759765625,11.841765403747559,16.592817306518555,16.592817306518555,4767114007
2021-02-14,133.47377014160156,138.7567596435547,128.73171997070312,136.426513671875,136.426513671875,2312597445,1.001230001449585,1.0021380186080933,1.0009770393371582,1.0017999410629272,1.0017999410629272,254901718,663.9490356445312,744.558349609375,652.9368286132812,724.0156860351562,724.0156860351562,14673194771,0.05961599946022034,0.05992100015282631,0.05253300070762634,0.05554400011897087,0.05554400011897087,3066907831,226.28587341308594,229.2051544189453,210.10166931152344,214.43026733398438,214.43026733398438,12902511399,34.12268829345703,35.580501556396484,32.4645881652832,33.290321350097656,33.290321350097656,4767351611,1.3924369812011719,1.3929330110549927,1.3796429634094238,1.3842970132827759,1.3842970132827759,18977529,0.6284499764442444,0.6323860287666321,0.5671550035476685,0.5941929817199707,0.5941929817199707,10460949240,0.06644800305366516,0.06644800305366516,0.05672299861907959,0.06253699958324432,0.06253699958324432,3984667628,0.9063299894332886,0.9145960211753845,0.8152009844779968,0.8484190106391907,0.8484190106391907,7159401195,20.249711990356445,20.66805648803711,18.604339599609375,19.243099212646484,19.243099212646484,1465793876,20.69422149658203,21.48868751525879,20.410064697265625,20.750654220581055,20.750654220581055,28065856,1.0002000331878662,1.0003000497817993,0.9994999766349792,1.0002000331878662,1.0002000331878662,2726978711,47114.5078125,49487.640625,47114.5078125,48717.2890625,48717.2890625,71248675228,0.09200499951839447,0.09497100114822388,0.08822199702262878,0.08911500126123428,0.08911500126123428,146327951,1814.372314453125,1848.154052734375,1789.9141845703125,1805.0841064453125,1805.0841064453125,31439114900,47140.39453125,49580.1640625,47097.33984375,48696.93359375,48696.93359375,218263543,16.605287551879883,17.57184600830078,15.645705223083496,16.143665313720703,16.143665313720703,4709725460
2021-02-15,136.2767791748047,139.21975708007812,119.7349853515625,129.56788635253906,129.56788635253906,2414986848,1.001803994178772,1.0125060081481934,0.9967420101165771,1.0011359453201294,1.0011359453201294,345289782,723.8924560546875,767.510009765625,622.7515869140625,712.4305419921875,712.4305419921875,15323317081,0.055504001677036285,0.056070998311042786,0.04675599932670593,0.05074600130319595,0.05074600130319595,3539421366,214.3249969482422,219.6385040283203,192.12124633789062,207.68101501464844,207.68101501464844,13482646966,33.2679443359375,34.81749725341797,28.309467315673828,32.575897216796875,32.575897216796875,4824452129,1.3843330144882202,1.3850890398025513,1.378648042678833,1.3823519945144653,1.3823519945144653,18125550,0.5934529900550842,0.600051999092102,0.5215640068054199,0.5489150285720825,0.5489150285720825,10563510365,0.06256800144910812,0.06392399966716766,0.04854699969291687,0.05659100040793419,0.05659100040793419,4944804938,0.8478249907493591,0.908158004283905,0.7171149849891663,0.8610119819641113,0.8610119819641113,8979888270,19.21809959411621,24.845354080200195,15.326278686523438,22.460439682006836,22.460439682006836,3139128654,20.743946075439453,20.873891830444336,18.69485855102539,20.208341598510742,20.208341598510742,45417415,1.0,1.000499963760376,0.9997000098228455,0.9998999834060669,0.9998999834060669,3587654765,48696.53515625,48875.5703125,46347.4765625,47945.05859375,47945.05859375,77069903166,0.08907700330018997,0.0920799970626831,0.07881300151348114,0.08583799749612808,0.08583799749612808,147662104,1804.6767578125,1833.83056640625,1683.9066162109375,1779.791015625,1779.791015625,38955610883,48680.13671875,48822.40625,46101.65625,47959.18359375,47959.18359375,256309374,16.143177032470703,16.547306060791016,13.451436042785645,14.64238452911377,14.64238452911377,3259111462
2021-02-16,129.7397918701172,133.28060913085938,126.79663848876953,130.05665588378906,130.05665588378906,1925775294,1.0012140274047852,1.0019429922103882,1.0003130435943604,1.0012279748916626,1.0012279748916626,262073092,712.1409912109375,743.4058837890625,672.8810424804688,707.29150390625,707.29150390625,10739148111,0.05070199817419052,0.055011000484228134,0.049584999680519104,0.05217399820685387,0.05217399820685387,2771063532,207.61044311523438,221.0515899658203,201.29598999023438,210.54656982421875,210.54656982421875,12666436004,32.528564453125,33.22939682006836,30.96687889099121,31.973480224609375,31.973480224609375,3794728331,1.382403016090393,1.3859210014343262,1.378849983215332,1.3828190565109253,1.3828190565109253,18030989,0.5485950112342834,0.5773149728775024,0.4900380074977875,0.5208460092544556,0.5208460092544556,10310430732,0.056487999856472015,0.05966800078749657,0.0509830005466938,0.05352000147104263,0.05352000147104263,3409478696,0.8607029914855957,0.9042059779167175,0.840923011302948,0.8709509968757629,0.8709509968757629,6948621246,22.43325424194336,26.41938591003418,22.43325424194336,25.186710357666016,25.186710357666016,3365947568,20.207271575927734,21.695045471191406,19.795801162719727,20.899242401123047,20.899242401123047,45914101,1.000100016593933,1.0003000497817993,0.9995999932289124,0.9997000098228455,0.9997000098228455,3226021762,47944.45703125,50341.1015625,47201.3046875,49199.87109375,49199.87109375,77049582886,0.08593299984931946,0.0892459973692894,0.08256100118160248,0.08459100127220154,0.08459100127220154,100020128,1778.945556640625,1824.5186767578125,1729.6419677734375,1781.0675048828125,1781.0675048828125,34269369268,47939.296875,50249.53125,47285.29296875,49110.08984375,49110.08984375,149734050,14.635143280029297,15.456415176391602,13.793352127075195,14.353540420532227,14.353540420532227,2332812588
2021-02-17,130.08013916015625,175.11614990234375,127.09211730957031,164.67010498046875,164.67010498046875,5236224271,1.0011639595031738,1.001924991607666,1.0006840229034424,1.0010830163955688,1.0010830163955688,299872020,707.302734375,726.0665283203125,678.7186889648438,716.6982421875,716.6982421875,8767701437,0.052191998809576035,0.05372599884867668,0.049146998673677444,0.05260400101542473,0.05260400101542473,2330164000,210.56903076171875,236.97352600097656,204.24293518066406,236.97352600097656,236.97352600097656,13792789978,31.97589874267578,32.587833404541016,30.046857833862305,32.256797790527344,32.256797790527344,3072709794,1.3827630281448364,1.3858829736709595,1.3792749643325806,1.3853759765625,1.3853759765625,17543048,0.5207980275154114,0.5543609857559204,0.49711599946022034,0.5355370044708252,0.5355370044708252,9332962077,0.05352199822664261,0.054983001202344894,0.048034001141786575,0.049375999718904495,0.049375999718904495,2976148723,0.8709099888801575,0.8959540128707886,0.8264909982681274,0.8909199833869934,0.8909199833869934,5841828077,25.171024322509766,25.799367904663086,22.604007720947266,23.864612579345703,23.864612579345703,2407499286,20.913843154907227,23.92904281616211,20.441606521606445,23.238981246948242,23.238981246948242,77963678,0.9997000098228455,1.000499963760376,0.9995999932289124,1.000100016593933,1.000100016593933,4139319884,49207.27734375,52533.9140625,49072.37890625,52149.0078125,52149.0078125,80820545404,0.08459699898958206,0.10301700234413147,0.08365599811077118,0.10127999633550644,0.10127999633550644,252137986,1781.35009765625,1853.6676025390625,1736.705810546875,1848.458251953125,1848.458251953125,35955412703,49108.39453125,52411.77734375,49086.24609375,52193.265625,52193.265625,208553573,14.359668731689453,15.7108793258667,13.765338897705078,15.248035430908203,15.248035430908203,2573562260
2021-02-18,165.01882934570312,199.45562744140625,163.27488708496094,195.93263244628906,195.93263244628906,6110987389,1.0011160373687744,1.0016460418701172,1.0003230571746826,1.0008909702301025,1.0008909702301025,310793845,716.6647338867188,727.3994140625,692.5198974609375,705.9884643554688,705.9884643554688,4289327501,0.05259399861097336,0.055525001138448715,0.05232999846339226,0.05498899891972542,0.05498899891972542,1707823236,236.94924926757812,238.1966094970703,221.5928955078125,226.8695526123047,226.8695526123047,7889078633,32.25244140625,33.53372573852539,31.896072387695312,32.44149398803711,32.44149398803711,1726602703,1.3853800296783447,1.3884719610214233,1.3791309595108032,1.3858009576797485,1.3858009576797485,1849289,0.5350980162620544,0.5586410164833069,0.5238720178604126,0.5324329733848572,0.5324329733848572,5621706995,0.04936299845576286,0.061799000948667526,0.04898900166153908,0.0595409981906414,0.0595409981906414,4551943638,0.8908690214157104,0.9569039940834045,0.8908690214157104,0.9141190052032471,0.9141190052032471,4918032802,23.865863800048828,24.885292053222656,22.836658477783203,23.137821197509766,23.137821197509766,1179216179,23.238361358642578,26.65275764465332,23.238361358642578,26.2412052154541,26.2412052154541,91981050,1.0,1.000499963760376,0.9997000098228455,1.000100016593933,1.000100016593933,4568608480,52140.97265625,52474.10546875,51015.765625,51679.796875,51679.796875,52054723579,0.10085000097751617,0.12184400111436844,0.10085000097751617,0.12042400240898132,0.12042400240898132,351415009,1848.206298828125,1949.9034423828125,1848.206298828125,1937.44921875,1937.44921875,28255902969,52156.5703125,52471.83984375,51010.078125,51684.30078125,51684.30078125,176702091,15.24859619140625,15.744485855102539,14.672419548034668,14.970126152038574,14.970126152038574,1555231634
2021-02-19,195.98785400390625,342.8796081542969,195.3857421875,332.61602783203125,332.61602783203125,17982945189,1.0009709596633911,1.0019429922103882,0.9989320039749146,1.001204013824463,1.001204013824463,353558289,706.0059204101562,740.1603393554688,684.864013671875,720.8218994140625,720.8218994140625,5251329016,0.054993998259305954,0.06385000050067902,0.05422699823975563,0.06103000044822693,0.06103000044822693,3547291765,226.8992919921875,241.16128540039062,220.95677185058594,236.67601013183594,236.67601013183594,7151082978,32.45512390136719,35.406982421875,31.57805061340332,34.7152099609375,34.7152099609375,2518517791,1.3857940435409546,1.5605429410934448,1.3799610137939453,1.5593249797821045,1.5593249797821045,20667293,0.5325700044631958,0.5790839791297913,0.5206549763679504,0.567018985748291,0.567018985748291,6896487164,0.05943400040268898,0.05949699878692627,0.054315000772476196,0.055139001458883286,0.055139001458883286,2949251418,0.9142559766769409,0.9437770247459412,0.8852819800376892,0.9276490211486816,0.9276490211486816,4582877243,23.14118194580078,23.509340286254883,21.750320434570312,22.86937141418457,22.86937141418457,868958195,26.2545223236084,34.60100555419922,26.2545223236084,34.57710647583008,34.57710647583008,276755010,1.0002000331878662,1.0012999773025513,0.9997000098228455,1.000499963760376,1.000499963760376,7053750210,51675.98046875,56113.65234375,50937.27734375,55888.1328125,55888.1328125,63495496918,0.12041399627923965,0.13892699778079987,0.1123030036687851,0.13763399422168732,0.13763399422168732,227906031,1938.85986328125,1969.5469970703125,1896.6844482421875,1960.164794921875,1960.164794921875,26268814253,51636.71875,56096.30078125,50897.421875,55759.77734375,55759.77734375,300753143,14.971031188964844,15.828890800476074,14.36715030670166,15.376611709594727,15.376611709594727,2345226652
2021-02-20,332.91845703125,334.4550476074219,227.91375732421875,255.9537353515625,255.9537353515625,9680520706,1.0011910200119019,1.001852035522461,1.000432014465332,1.0006769895553589,1.0006769895553589,409523226,720.7059326171875,748.7716674804688,637.5999755859375,682.1824340820312,682.1824340820312,6495825727,0.0609779991209507,0.06347399950027466,0.05577800050377846,0.05804099887609482,0.05804099887609482,3088402642,236.6549072265625,245.95751953125,216.64166259765625,227.61988830566406,227.61988830566406,8208699025,34.711280822753906,36.828460693359375,32.63641357421875,34.10981750488281,34.10981750488281,3095945276,1.560271978378296,1.6243289709091187,1.5211199522018433,1.5225900411605835,1.5225900411605835,7885982,0.5668830275535583,0.582423985004425,0.4824399948120117,0.5175120234489441,0.5175120234489441,7892199926,0.055132001638412476,0.06028600037097931,0.051628001034259796,0.05438400059938431,0.05438400059938431,3175468554,0.9274619817733765,1.193958044052124,0.9169210195541382,1.1229579448699951,1.1229579448699951,11454890463,22.8735294342041,24.33147430419922,20.83188819885254,21.7567195892334,21.7567195892334,1273167407,34.57622146606445,34.813297271728516,29.809253692626953,31.56612777709961,31.56612777709961,186362349,1.000499963760376,1.000599980354309,0.9995999932289124,1.0,1.0,6560584683,55887.3359375,57505.2265625,54626.55859375,56099.51953125,56099.51953125,68145460026,0.13763099908828735,0.1509619951248169,0.13173900544643402,0.13878700137138367,0.13878700137138367,219029250,1959.9029541015625,2036.2864990234375,1830.531494140625,1919.5340576171875,1919.5340576171875,34696091102,55764.25,57026.40234375,54813.84765625,55937.3984375,55937.3984375,288211521,15.376646995544434,17.328510284423828,14.451833724975586,15.105356216430664,15.105356216430664,2589293778
2021-02-21,254.53927612304688,307.5881042480469,250.5408172607422,293.923583984375,293.923583984375,8505963719,1.000741958618164,1.002105951309204,1.000499963760376,1.0007970333099365,1.0007970333099365,294869050,681.8699951171875,735.3334350585938,668.6373901367188,707.5924072265625,707.5924072265625,5369155548,0.05799400061368942,0.0611330009996891,0.05664600059390068,0.05946800112724304,0.05946800112724304,2152212761,227.51962280273438,233.1479949951172,220.98374938964844,227.23135375976562,227.23135375976562,6934669818,34.07320785522461,35.23155975341797,33.4279899597168,34.152740478515625,34.152740478515625,1768919688,1.5225369930267334,1.5233750343322754,1.4820810556411743,1.484071969985962,1.484071969985962,4081253,0.5168790221214294,0.5583670139312744,0.508463978767395,0.5485600233078003,0.5485600233078003,6569716153,0.0543689988553524,0.058428000658750534,0.05355599895119667,0.055980000644922256,0.055980000644922256,2450293068,1.1215840578079224,1.1498990058898926,1.079321026802063,1.1005200147628784,1.1005200147628784,7042361464,21.7426815032959,22.633378982543945,20.91779327392578,21.591426849365234,21.591426849365234,1205468751,31.54912757873535,34.71917724609375,31.28763198852539,34.24778747558594,34.24778747558594,116268931,1.0,1.0003999471664429,0.9997000098228455,1.0003999471664429,1.0003999471664429,4639465265,56068.56640625,58330.5703125,55672.609375,57539.9453125,57539.9453125,51897585191,0.13869500160217285,0.14322499930858612,0.1363849937915802,0.14059999585151672,0.14059999585151672,152347828,1918.673095703125,1974.2596435546875,1890.3681640625,1935.60107421875,1935.60107421875,23626547717,55885.91015625,58175.01171875,55687.78125,57557.97265625,57557.97265625,207543892,15.094328880310059,16.27061653137207,14.859601974487305,15.662422180175781,15.662422180175781,1564244576
2021-02-22,294.61236572265625,295.47857666015625,223.0193634033203,267.5097961425781,267.5097961425781,7885768925,1.0007660388946533,1.01345694065094,0.9997509717941284,1.0005099773406982,1.0005099773406982,840480068,707.5281372070312,708.534423828125,545.1495971679688,630.349853515625,630.349853515625,7444078951,0.05945900082588196,0.059477999806404114,0.04854600131511688,0.05437599867582321,0.05437599867582321,2903206916,227.22381591796875,227.23480224609375,182.52764892578125,208.10679626464844,208.10679626464844,9523044215,34.15009689331055,34.16166687011719,25.66321563720703,31.530805587768555,31.530805587768555,3577738647,1.4840999841690063,1.5125160217285156,1.437453031539917,1.5115629434585571,1.5115629434585571,8300577,0.5483239889144897,0.6398509740829468,0.5200690031051636,0.571740984916687,0.571740984916687,18769236632,0.05604400113224983,0.06046599894762039,0.047095999121665955,0.053725000470876694,0.053725000470876694,3366757324,1.1004060506820679,1.1341580152511597,0.8515310287475586,1.0991510152816772,1.0991510152816772,10562051439,21.591779708862305,21.63424301147461,17.062461853027344,21.306215286254883,21.306215286254883,1407827926,34.246673583984375,34.318851470947266,28.033031463623047,33.4256477355957,33.4256477355957,171726315,1.0003999471664429,1.0023000240325928,0.9990000128746033,1.0,1.0,7540580311,57532.73828125,57533.390625,48967.56640625,54207.3203125,54207.3203125,92052420332,0.14061899483203888,0.2709600031375885,0.1333570033311844,0.22026099264621735,0.22026099264621735,1993686279,1935.557861328125,1936.4537353515625,1580.6265869140625,1781.992919921875,1781.992919921875,42409646036,57536.828125,57679.01171875,49187.2890625,54191.46484375,54191.46484375,289375806,15.660724639892578,15.670934677124023,11.648612976074219,13.945221900939941,13.945221900939941,2172383155
2021-02-23,267.3644104003906,268.5368347167969,190.41246032714844,230.99424743652344,230.99424743652344,8280752930,1.000519037246704,1.0193250179290771,1.0000380277633667,1.0013220310211182,1.0013220310211182,1303567116,630.2363891601562,630.45166015625,417.3163757324219,513.1873779296875,513.1873779296875,8300802305,0.054363999515771866,0.054398998618125916,0.03877599909901619,0.04478999972343445,0.04478999972343445,3354811856,208.1234130859375,208.3696746826172,159.68467712402344,176.93492126464844,176.93492126464844,10944696472,31.522872924804688,31.54983139038086,21.19807243347168,25.800342559814453,25.800342559814453,5101235733,1.5118629932403564,2.09702205657959,1.5106970071792603,1.9561259746551514,1.9561259746551514,25735538,0.5709890127182007,0.5709890127182007,0.3793019950389862,0.47356298565864563,0.47356298565864563,14359021786,0.05369799956679344,0.05376800149679184,0.042410001158714294,0.04739199951291084,0.04739199951291084,2394345361,1.098768949508667,1.1337050199508667,0.8241450190544128,0.954708993434906,0.954708993434906,11201900117,21.254798889160156,23.289342880249023,15.367365837097168,20.12894058227539,20.12894058227539,2172119298,33.43245315551758,33.45249557495117,25.68089485168457,28.30475616455078,28.30475616455078,187215001,1.0,1.0003999471664429,0.9980000257492065,1.0002000331878662,1.0002000331878662,9186814107,54204.9296875,54204.9296875,45290.58984375,48824.42578125,48824.42578125,106102492824,0.2171339988708496,0.22066600620746613,0.13851499557495117,0.15915200114250183,0.15915200114250183,818883319,1781.4090576171875,1781.4090576171875,1378.8409423828125,1570.2039794921875,1570.2039794921875,52029864713,54197.86328125,54201.51953125,45310.73046875,48617.61328125,48617.61328125,421085838,13.942429542541504,13.947314262390137,9.370182991027832,11.318225860595703,11.318225860595703,2358360486
2021-02-24,231.12159729003906,280.08819580078125,214.52471923828125,254.359130859375,254.359130859375,7154121651,1.0013279914855957,1.0019700527191162,1.000581979751587,1.0016169548034668,1.0016169548034668,633193752,513.5601196289062,555.8158569335938,498.7773132324219,527.0413818359375,527.0413818359375,5749984570,0.0448170006275177,0.04973699897527695,0.04343999922275543,0.04802799969911575,0.04802799969911575,2381928515,176.96676635742188,189.16546630859375,169.78900146484375,181.3784942626953,181.3784942626953,7205360252,25.82765007019043,29.178787231445312,24.645511627197266,28.086719512939453,28.086719512939453,3087989666,1.9570389986038208,2.1004199981689453,1.8843480348587036,1.9290200471878052,1.9290200471878052,3323239,0.4742009937763214,0.4993700087070465,0.45475900173187256,0.4718320071697235,0.4718320071697235,8015468859,0.04741400107741356,0.05987299978733063,0.046215999871492386,0.05655499920248985,0.05655499920248985,4148511571,0.9549580216407776,1.0748319625854492,0.9025830030441284,1.05165696144104,1.05165696144104,8481334623,20.144575119018555,21.2513370513916,18.801082611083984,19.499603271484375,19.499603271484375,1094985831,28.329050064086914,31.275556564331055,27.10185432434082,30.106046676635742,30.106046676635742,112484125,0.9998999834060669,1.000599980354309,0.9997000098228455,1.0002000331878662,1.0002000331878662,5572865039,48835.0859375,51290.13671875,47213.5,49705.33203125,49705.33203125,63695521388,0.157710000872612,0.18143799901008606,0.14862099289894104,0.16013899445533752,0.16013899445533752,346658704,1571.4764404296875,1710.9837646484375,1511.0189208984375,1626.57568359375,1626.57568359375,31329000537,48628.875,51239.99609375,47226.890625,49437.05859375,49437.05859375,185311552,11.32295036315918,12.484312057495117,10.915414810180664,11.883302688598633,11.883302688598633,1796018617
2021-02-25,254.4676055908203,264.70513916015625,233.88595581054688,233.88595581054688,233.88595581054688,4059853073,1.0016050338745117,1.001939058303833,1.000581979751587,1.001109004020691,1.001109004020691,414868315,527.0341186523438,555.2872924804688,496.91265869140625,496.91265869140625,496.91265869140625,4752439090,0.04801800101995468,0.049908000975847244,0.045200999826192856,0.045205000787973404,0.045205000787973404,1421732750,181.3854217529297,204.74383544921875,176.0321502685547,178.90184020996094,178.90184020996094,7327999233,28.073373794555664,28.55682945251465,24.59596061706543,24.668046951293945,24.668046951293945,2016768740,1.9291119575500488,2.1065609455108643,1.9262800216674805,1.9409290552139282,1.9409290552139282,3574500,0.47177600860595703,0.4825170040130615,0.42910298705101013,0.4345239996910095,0.4345239996910095,5952353924,0.05661499872803688,0.05780800059437752,0.049869000911712646,0.05016700178384781,0.05016700178384781,2356982022,1.0513490438461304,1.1727319955825806,1.0179860591888428,1.0791159868240356,1.0791159868240356,8248286269,19.497596740722656,20.464054107666016,17.671457290649414,17.763395309448242,17.763395309448242,808907108,30.1050968170166,31.833608627319336,28.22058868408203,28.22058868408203,28.22058868408203,96117158,1.000100016593933,1.0003999471664429,0.9997000098228455,0.9997000098228455,0.9997000098228455,4059219851,49709.08203125,51948.96875,47093.8515625,47093.8515625,47093.8515625,54506565949,0.16007299721240997,0.17758500576019287,0.1555050015449524,0.1555050015449524,0.1555050015449524,466821922,1625.3939208984375,1670.22412109375,1465.0589599609375,1475.7037353515625,1475.7037353515625,24481681873,49431.15625,51664.515625,47041.73046875,47041.73046875,47041.73046875,140040598,11.881363868713379,12.142844200134277,10.978754997253418,10.993837356567383,10.993837356567383,1381012967
2021-02-26,235.27029418945312,238.7550048828125,210.31076049804688,221.68043518066406,221.68043518066406,4167145958,1.0011130571365356,1.0014489889144897,0.9999169707298279,1.0011570453643799,1.0011570453643799,527246365,497.3074645996094,506.2991638183594,460.4843444824219,484.5122375488281,484.5122375488281,5217285976,0.04525800049304962,0.04679099842905998,0.042615000158548355,0.045173000544309616,0.045173000544309616,1888660788,179.12852478027344,182.0758514404297,163.2482452392578,170.3981475830078,170.3981475830078,7875998386,24.73423194885254,26.948970794677734,23.761680603027344,25.187313079833984,25.187313079833984,170549323809,1.940142035484314,2.0212008953094482,1.883944034576416,2.018634080886841,2.018634080886841,3593172,0.43494099378585815,0.450439989566803,0.41555899381637573,0.4278999865055084,0.4278999865055084,6476253874,0.05013800039887428,0.05247199907898903,0.0487079992890358,0.05048000067472458,0.05048000067472458,1694323466,1.0808279514312744,1.2900470495224,0.9951500296592712,1.2411049604415894,1.2411049604415894,14884142109,17.802751541137695,18.88077163696289,16.196147918701172,18.815696716308594,18.815696716308594,1002590770,28.30928611755371,29.339466094970703,26.232358932495117,27.7308406829834,27.7308406829834,79663340,0.9997000098228455,1.0002000331878662,0.9994000196456909,1.0002000331878662,1.0002000331878662,23578135515,47180.46484375,48370.78515625,44454.84375,46339.76171875,46339.76171875,350967941479,0.1565610021352768,0.16119499504566193,0.14609800279140472,0.15498100221157074,0.15498100221157074,355555833,1478.6533203125,1559.0289306640625,1407.979248046875,1446.03369140625,1446.03369140625,31435997881,47162.1484375,48143.37109375,44393.16015625,46178.60546875,46178.60546875,231656267,11.00261116027832,11.27855396270752,10.123517036437988,10.723517417907715,10.723517417907715,1583919447
